Recipe_ID,calories,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate
12508,415.0,19.7,5.0,24,312,422,49.7,2.9,11.3,27,400,17,24,3,0,5,0,27,55
270057,781.0,28,13.0,113,1480,732,86.3,6.2,44.9,12,928,2,580,6,0,18,0,83,199
53235,254.0,10.4,4.0,94,649,200,18.8,1,19.5,2,222,0,123,2,0,11,0,26,32
232299,528.0,38.6,21.0,123,1171,552,16.7,2.5,30.1,3,1201,10,491,2,0,9,0,55,44
20894,510.0,18.7,4.0,68,1200,801,52.5,8,33.8,5,1841,9,163,5,0,20,1,76,91
235953,523.0,21.9,10.0,143,811,580,27.6,2.7,52.1,1,1148,9,370,4,0,28,1,67,69
262616,798.0,42.3,6.0,64,1118,485,83.6,6.6,19,6,1396,52,203,7,1,10,0,55,173
26601,605.0,33.3,16.0,123,1260,962,37.2,4.2,39.6,8,1403,13,433,6,0,15,1,70,81
21184,322.0,21.9,8.0,92,75,545,5.5,2.7,26.3,1,3760,8,45,2,1,10,1,39,17
51827,334.0,13.2,2.0,68,384,946,23.6,5.7,31.5,9,2658,139,81,3,0,22,1,80,69
13989,509.0,5.3,1.0,0,1240,283,83.7,6.1,18.3,15,905,25,129,5,0,4,0,35,129
228267,413.0,14.2,2.0,36,738,999,42.4,5.6,29.7,10,1711,29,98,3,0,15,1,132,130
240527,315.0,19.4,9.0,220,922,339,23.7,2.8,17.8,2,1094,23,161,2,0,4,0,42,44
261558,402.0,18.9,7.0,75,1726,455,35.2,2.8,22.2,6,1051,13,67,3,1,9,1,35,80
23313,277.0,16.7,9.0,117,691,292,17.6,2.8,15.5,4,1043,22,376,2,0,4,0,44,27
241102,112.0,7.2,2.0,18,20,191,4.3,1,7.3,2,1006,42,12,1,0,3,0,13,21
257754,155.0,1.2,0.0,173,203,406,12,1.9,19.7,4,679,75,58,3,0,7,0,46,23
108422,682.0,22.1,6.0,66,1305,849,82.1,6.8,36.9,6,1882,75,215,6,1,25,1,76,189
13934,531.0,22.8,8.0,25,1111,558,64.7,6,17.6,5,1653,74,285,4,1,8,0,58,165
231447,366.0,23.8,4.0,56,660,555,16.4,1.8,22.9,4,1206,129,28,3,0,9,1,37,40
28053,395.0,12.9,2.0,45,1234,808,49.5,7.4,22.3,3,32,30,88,2,0,14,1,85,31
255038,200.0,11.4,2.0,48,198,299,5.7,1.7,18.6,2,502,40,28,1,0,12,1,27,15
241099,506.0,15.4,3.0,32,1006,517,68.7,6.2,22.8,7,474,18,171,5,1,15,0,52,157
258572,100.0,2.5,0.0,129,398,176,4.9,0.6,14.2,1,629,22,30,2,0,5,0,26,13
256536,173.0,8.9,2.0,40,49,296,7.4,2,15.9,3,1119,43,27,1,0,10,1,25,22
231448,699.0,42.3,18.0,121,1451,772,31.3,4.6,49.8,3,1059,6,465,4,0,14,1,79,18
259768,416.0,5.5,1.0,97,1793,930,47.2,10.3,45.5,6,240,5,75,4,0,25,1,95,118
218569,410.0,10,2.0,66,709,508,46.3,3.8,32.2,12,1595,58,111,4,0,22,1,53,92
273820,598.0,22.8,10.0,52,1050,572,68.9,5.8,28.2,6,893,49,187,6,1,12,0,52,149
259769,208.0,7.5,4.0,43,436,234,18,1.8,16.5,3,607,16,38,2,0,7,0,22,37
257951,211.0,7.9,3.0,47,411,279,16.2,1.5,18.3,2,855,27,55,1,0,12,0,26,38
232197,332.0,9.2,3.0,38,919,331,42.9,3.1,19.1,3,540,23,133,3,0,12,0,34,85
259763,143.0,1.8,0.0,34,1996,477,15.9,2.6,15.2,5,1051,67,26,1,0,11,1,29,38
186983,397.0,16.6,7.0,104,821,548,19.9,1.5,40.3,3,778,18,241,2,0,24,1,59,57
234487,552.0,31.1,13.0,79,762,185,40,2.7,28,2,486,13,313,2,0,4,0,19,79
241103,309.0,8.7,2.0,49,546,385,31.7,2.4,24.6,3,105,21,90,3,0,16,1,41,67
8580,210.0,8.3,2.0,113,344,453,5.7,1.5,27.6,2,340,30,35,2,0,14,1,42,22
16683,51.0,2.2,0.0,0,5,274,7.8,1.8,1.7,3,361,129,22,1,0,2,0,15,27
257752,693.0,45.1,13.0,209,975,634,41.5,5.8,32.6,5,3013,49,324,6,0,12,1,77,99
277071,193.0,11.6,3.0,25,1198,315,7.4,1.8,14.7,3,262,29,31,1,0,6,0,22,19
143870,357.0,29.2,6.0,39,235,288,4.6,0.7,14.1,2,249,21,12,2,0,5,0,19,12
279295,442.0,16.7,3.0,173,1202,425,47.6,3.7,25.2,4,1241,66,136,5,0,11,0,55,98
8650,427.0,10.3,3.0,21,1078,353,64.2,4.5,18,5,468,35,161,4,1,11,0,38,134
233034,518.0,14.1,3.0,69,1117,348,60.1,3.3,34.1,0,24,0,56,4,1,21,1,51,124
220603,257.0,12.6,6.0,49,136,336,19.7,3.6,17.4,3,1449,48,63,1,0,7,0,41,30
236164,234.0,10.7,3.0,31,1070,567,16.9,4.2,19.4,6,4609,59,49,3,0,8,1,44,43
237343,424.0,11.3,2.0,0,924,420,67.4,6.7,29.7,3,1521,99,62,6,0,3,0,82,46
9020,257.0,18.8,3.0,34,1101,236,7.7,0.7,14.1,5,96,24,16,1,0,9,0,22,10
242441,576.0,18.3,5.0,60,1386,687,69.6,5.8,33,5,1231,65,70,6,1,11,1,61,151
14079,691.0,31.2,12.0,397,1739,839,73.6,7.1,30,10,1594,46,404,7,1,12,0,76,200
220218,807.0,58.1,23.0,151,1056,774,33.3,2.1,37.2,2,1649,21,261,3,0,5,0,29,77
229870,495.0,25.5,11.0,45,1573,343,50.2,3.1,16.3,7,615,9,217,4,0,4,0,32,13
270934,276.0,17.2,6.0,205,361,367,19.5,3.3,13,2,957,8,189,2,0,4,0,45,39
269733,414.0,21.9,9.0,113,842,483,22.6,1.4,29.3,5,316,11,100,4,0,11,0,33,40
279269,265.0,13.8,4.0,93,904,357,6.4,1.6,28.2,1,995,3,68,3,0,14,1,44,11
213659,738.0,48.2,16.0,133,841,1118,43.2,10,37.8,4,840,13,369,4,0,14,1,109,132
238609,1081.0,53.1,18.0,279,2069,772,64.8,4.3,82.1,3,321,3,79,6,1,38,1,90,138
245981,507.0,13.7,4.0,25,1044,354,70.3,4.1,23.3,3,2507,11,107,3,0,9,0,31,84
17837,387.0,15,7.0,55,1129,596,42,5.3,23.1,4,696,12,179,4,0,8,0,37,71
220773,347.0,16,6.0,49,801,320,31.9,3.7,17.5,2,112,3,131,3,0,7,0,43,47
263793,482.0,21.2,7.0,77,607,310,43.9,4.5,29.6,6,973,19,119,3,0,4,0,27,83
241679,324.0,18.3,7.0,50,653,729,23.3,4.5,18,8,1923,15,165,3,0,6,0,54,23
273352,395.0,12.6,2.0,17,762,1293,58.1,11.9,16.9,11,26686,112,254,6,1,5,0,82,680
57838,163.0,5,1.0,41,354,591,6.2,1.7,23.7,1,596,17,63,1,0,5,1,46,16
233781,369.0,17.9,9.0,47,652,198,38.4,2.7,13.8,8,318,2,160,2,0,5,0,24,90
247197,705.0,35.4,9.0,56,1564,685,70.5,7.7,27.5,5,1902,7,366,8,1,11,1,71,175
276545,537.0,34.6,14.0,91,710,787,30.7,3.7,25.6,7,1092,51,293,3,0,9,1,55,50
273353,361.0,5.6,1.0,3,1427,599,75.8,12.3,18.5,6,337,13,153,4,0,4,0,91,47
19326,425.0,11.5,3.0,61,1197,547,46.3,6.5,32.9,5,285,2,59,5,0,7,0,47,84
240296,141.0,5.9,3.0,26,165,105,11.6,0.7,9.9,2,216,1,97,1,0,4,0,14,26
13704,516.0,15.3,7.0,59,1501,527,54.2,4.2,27.7,2,515,16,305,4,0,10,0,44,109
76464,822.0,53.7,21.0,243,1760,616,43,2.8,39.5,4,679,29,346,5,1,15,1,50,103
236775,448.0,14.7,6.0,65,794,412,48.8,4.4,28.1,3,270,1,237,4,1,12,1,54,78
255276,723.0,38.9,19.0,108,2042,854,59.9,8.5,34,7,2404,70,459,6,1,13,1,81,134
229057,462.0,22.2,9.0,52,1028,335,43.9,3.7,19.9,3,435,7,277,4,1,8,0,36,82
191080,478.0,24.1,10.0,36,671,796,49.7,5.6,17.6,9,1076,40,384,3,1,7,1,66,148
85720,582.0,31.1,8.0,293,1400,859,53,9,25.8,9,777,12,287,4,1,9,0,62,196
222013,1191.0,59.3,29.0,179,2551,1425,103.9,13.5,59.1,10,2861,27,762,13,1,21,1,132,180
13954,505.0,8.5,4.0,20,1029,503,76.6,13.4,20,5,13603,15,307,5,1,5,0,51,100
70404,916.0,42,20.0,122,2285,1032,92,10.4,43.9,10,2474,57,521,9,1,14,0,90,164
21368,638.0,39.1,15.0,244,1181,415,44.9,4.6,25.6,2,488,3,301,4,1,9,0,48,108
18880,571.0,7.9,2.0,76,1549,385,78.4,7.5,33.8,14,595,1,346,5,0,9,0,47,127
214583,296.0,18.8,7.0,140,707,192,19.4,1.3,11.7,2,457,2,137,2,0,4,0,18,53
16767,301.0,4.7,3.0,13,625,234,43,3.3,10.5,1,507,1,214,3,0,3,0,32,93
230975,428.0,9.9,4.0,8,895,481,72.5,7.9,12.4,3,1081,6,147,6,1,7,0,54,177
22970,107.0,1.5,0.0,30,923,243,9.6,1,12.3,3,355,3,23,1,0,6,0,20,6
84043,142.0,2.5,0.0,0,596,503,24,8.6,7.5,2,515,17,63,3,0,2,0,50,74
137576,405.0,18.5,9.0,54,1267,573,38.2,3.8,21.9,5,1423,29,295,3,0,5,0,49,92
200257,873.0,49.7,17.0,492,1291,1086,66.4,5.8,40.2,5,1084,37,454,6,1,14,1,81,161
245186,1136.0,62.7,31.0,159,2692,944,91.2,10.9,51.4,5,1330,14,290,9,1,17,1,96,156
261943,401.0,13.4,3.0,28,542,466,55.1,4.7,15.9,4,926,42,144,4,1,8,0,61,95
220772,745.0,43.7,22.0,118,1724,645,51.9,5.9,35.2,5,795,6,503,5,0,13,0,69,90
241584,711.0,37.1,18.0,147,1320,443,49.6,4,45.5,4,361,21,141,4,1,20,1,47,92
231251,534.0,29.7,16.0,95,1160,450,38.4,1.8,28.6,9,924,5,348,3,0,9,0,33,67
21852,754.0,47.4,19.0,376,1928,595,41.1,2.4,39,4,808,11,399,5,1,13,0,51,120
274442,548.0,26.5,13.0,82,1221,418,47.8,4.9,28.6,2,530,11,439,4,0,10,0,53,94
36470,602.0,35.6,18.0,76,1363,567,47.9,7.8,24.2,3,1251,11,566,4,0,8,0,65,115
16530,542.0,20.3,11.0,44,700,1076,73.6,7.4,17.9,3,621,46,125,4,1,7,1,70,104
255118,820.0,37.5,18.0,143,1620,847,59.1,10.3,59.1,4,1831,55,1022,7,1,20,1,99,174
54023,526.0,17.4,2.0,0,1529,1002,97.1,20.5,19.1,5,1497,16,110,5,0,5,1,127,139
236904,539.0,11,3.0,7,1036,823,88.7,13.9,21.2,5,1407,43,220,7,1,8,0,151,245
236240,597.0,29.1,8.0,97,1635,452,45.6,2.9,38.5,6,1589,17,176,5,0,19,1,43,98
239530,498.0,33,9.0,295,467,669,36.8,8.4,16.8,1,707,10,83,4,0,7,0,52,179
280752,496.0,17.9,8.0,59,1293,427,56.8,5.2,27.1,7,507,5,334,4,0,6,0,49,91
261945,462.0,23.3,11.0,81,829,358,35.9,4.8,27.2,0,560,3,371,3,0,9,0,51,99
53141,481.0,15.2,9.0,33,682,648,63.6,13.2,23.5,1,82,2,80,4,1,5,0,78,282
13019,367.0,21.3,13.0,109,868,493,15.1,1.3,30,3,997,17,298,1,0,16,1,54,41
280443,178.0,10.1,3.0,47,427,492,8.4,3.4,14.5,0,2545,2,37,3,0,6,1,29,12
15343,296.0,6.9,2.0,158,632,156,37.2,6.6,19.6,6,31,2,121,2,0,4,0,59,15
13032,669.0,32.9,13.0,114,2300,906,52.2,13,38.5,6,253,20,109,7,0,15,1,93,86
164555,299.0,13,4.0,34,1714,549,32.2,7.6,15.5,4,628,24,90,4,0,6,0,49,75
15043,257.0,5.5,1.0,20,968,389,36.1,7.3,17.6,3,435,2,67,3,0,7,0,42,38
77522,178.0,5.8,1.0,0,640,665,27.8,7.4,7.1,5,2242,36,46,2,0,2,0,37,44
188390,143.0,5.5,1.0,24,714,137,15.6,3.5,12.4,3,438,30,10,0,0,5,0,12,12
262306,322.0,14.6,4.0,65,957,450,26.4,3.7,21.9,3,4809,12,49,2,0,6,0,37,73
15553,852.0,48.9,19.0,139,2166,688,65.7,4.6,41.3,5,1180,6,476,4,0,16,1,142,59
23145,242.0,14.2,7.0,60,703,280,11.8,1.6,16.9,3,528,3,241,1,0,9,0,36,29
216076,588.0,20.4,9.0,76,1258,821,70.6,6.7,32.3,9,507,4,280,5,1,14,0,87,205
256857,369.0,15.3,6.0,128,1125,876,29.5,5.5,29.2,7,5694,40,94,3,0,3,0,53,66
238099,303.0,7,1.0,43,1496,697,34,7.7,26.5,3,545,19,94,3,0,10,0,90,124
223268,407.0,19.2,8.0,82,436,620,25.5,2.2,32.4,4,636,23,200,3,1,12,0,36,58
18050,489.0,37,14.0,114,741,643,4.9,1.4,33.1,0,929,3,43,5,0,12,1,44,22
16673,401.0,16.5,5.0,100,420,950,27.5,4.8,35,6,8104,36,94,4,0,16,1,66,52
17544,143.0,9.2,3.0,8,427,376,9.3,2,6.3,6,654,46,129,1,0,3,0,22,26
13367,418.0,22.3,4.0,69,796,351,24.4,4.4,29.2,5,1366,21,76,4,0,13,0,59,12
15273,359.0,11.7,4.0,50,1881,1374,36.5,7.7,28.3,9,9498,78,118,4,0,14,1,68,98
272664,323.0,21.1,8.0,52,1374,498,19.1,2.6,14.6,5,995,23,80,2,0,4,0,34,16
237014,229.0,14.7,7.0,41,795,97,20.5,2.9,3.4,9,1113,4,43,0,0,0,0,7,9
214090,503.0,16.1,5.0,92,323,1119,56.1,11.7,37.5,9,5186,65,128,6,0,7,1,97,174
161613,681.0,42.9,24.0,255,963,1147,39.7,8,37.9,8,7262,42,564,6,0,10,1,165,146
246761,1054.0,61.8,28.0,196,1728,755,61.5,3.8,59.9,4,711,2,456,8,1,24,1,78,148
280512,426.0,25.2,13.0,111,1152,836,17.5,2.8,32.4,6,940,28,255,3,0,11,1,54,59
23563,540.0,27.7,14.0,89,2266,1151,44.9,8.4,32.2,11,2080,60,470,5,0,11,1,112,51
14045,278.0,18.3,5.0,15,382,487,20.2,4.6,11,3,993,12,255,2,0,3,0,60,62
258427,554.0,19.4,3.0,173,357,1108,62.9,13.1,31,8,30311,91,255,6,0,10,1,122,143
261684,131.0,7.5,3.0,15,229,109,11.5,2.3,4.7,0,559,0,30,1,0,3,0,19,32
17961,337.0,13.2,2.0,29,911,338,37,3.5,17.5,2,234,2,123,4,0,11,0,35,70
262536,234.0,12,3.0,105,356,277,2.7,0.1,28.7,1,583,2,34,2,0,10,0,25,7
237054,473.0,27.8,16.0,64,797,250,41.4,3.4,15.2,3,1139,19,327,3,0,5,0,28,95
218326,300.0,11.9,4.0,105,207,544,10.3,2.2,32.1,2,690,10,46,4,0,10,1,41,26
228919,508.0,34.8,18.0,115,975,314,18.5,2.2,30.5,2,1076,20,483,2,0,10,0,54,23
222013,1191.0,59.3,29.0,179,2551,1425,103.9,13.5,59.1,10,2861,27,762,13,1,21,1,132,180
261633,343.0,20.3,7.0,33,644,172,30,2.9,9.7,1,6281,14,59,0,0,3,0,11,7
223160,512.0,23.6,13.0,101,1183,794,44.1,5,34,15,1174,132,496,3,0,12,1,100,48
242032,527.0,30.1,15.0,137,1570,1059,31.8,5.2,35,9,3784,114,376,4,0,13,1,84,127
264214,187.0,6.1,1.0,104,226,338,20.9,3.5,13.9,4,1004,25,79,3,0,5,0,53,26
258850,662.0,29.6,12.0,104,2159,1107,65.1,7.2,37,15,2430,46,322,9,0,14,1,80,175
76429,486.0,18,10.0,45,1807,468,35.9,7.7,50.8,6,967,12,475,10,0,12,0,56,123
259998,660.0,53.1,18.0,125,282,209,7.1,1.3,39.3,0,2775,8,135,5,0,4,0,20,9
23519,225.0,14.3,7.0,214,621,166,8,0.4,16.1,1,675,13,162,1,0,4,0,16,45
222094,384.0,7.5,4.0,53,1445,694,59.6,9.1,30,5,786,20,177,4,0,13,1,99,67
231447,366.0,23.8,4.0,56,660,555,16.4,1.8,22.9,4,1206,129,28,3,0,9,1,37,40
258272,515.0,26.9,11.0,79,631,456,30.9,1.9,28.8,3,367,54,407,4,0,8,0,35,61
221915,638.0,40.5,15.0,101,1611,654,36.8,3.6,30.1,6,1882,11,253,3,0,9,0,67,34
242062,300.0,11.3,2.0,35,912,851,32.5,7.3,17.6,6,4589,62,67,2,0,10,1,95,135
142611,46.0,0.1,0.0,0,5,186,10.9,5.8,0.9,2,125,26,17,1,0,0,0,14,15
228250,986.0,80,18.0,93,1352,631,42.7,12.9,28.2,3,2362,11,260,6,0,8,1,71,100
143123,580.0,14.7,9.0,99,2665,1841,63.3,19.2,49.5,6,7467,39,427,8,0,21,1,178,266
88219,369.0,26.9,4.0,36,418,154,20.1,2.8,12.8,1,168,1,44,1,0,6,0,38,5
235429,970.0,86,24.0,122,3593,747,26.4,6.9,25,11,2194,62,112,3,0,10,1,51,85
14169,334.0,14.8,2.0,0,1159,438,41.7,10.5,11.2,6,745,37,86,4,0,2,0,41,60
14253,846.0,56.5,15.0,70,1580,681,59.6,6.6,26.1,14,1034,7,341,3,0,7,0,101,43
19960,126.0,10,1.0,0,9,474,10.2,5.7,2.1,3,556,30,20,1,0,2,0,27,66
73733,62.0,2,0.0,6,241,195,9.3,1.6,2.9,4,645,14,19,0,0,1,0,21,13
215030,27.0,0.1,0.0,0,19,166,6.6,2.3,1.1,3,1813,27,34,0,0,0,0,11,32
217842,140.0,6.4,2.0,9,395,155,20.7,2.1,3.8,3,145,2,35,1,0,1,0,18,47
14316,311.0,6.4,1.0,36,1606,540,42.2,10.5,23,7,2264,19,95,4,0,9,0,40,94
274916,254.0,7.3,1.0,0.5,817,634,44.2,11.3,8.4,7,521,30,44,3,0,4,0,75,101
241982,554.0,26.3,9.0,76,1120,1031,51.6,13.5,30.5,17,8378,61,152,5,0,10,1,61,187
264524,196.0,11.5,4.0,16,336,327,20.9,3.2,6.4,4,693,14,110,1,0,3,0,42,50
188444,162.0,1.1,0.0,0,399,276,33,7.7,7.2,2,172,15,43,2,0,2,0,43,51
270722,635.0,19.6,3.0,0,1396,1420,112.6,23.1,26.4,8,1230,41,142,7,0,35,5,189,310
266532,426.0,16.8,10.0,37,94,816,65.9,6.4,8.2,48,1829,65,154,2,0,3,0,72,58
18071,626.0,41.5,15.0,92,1125,340,33.2,4.2,28.2,4,820,4,365,2,0,7,0,41,18
56136,75.0,1,0.0,0,387,377,17,2.9,2.6,6,1504,50,41,2,0,1,0,27,36
236171,397.0,22.6,3.0,0,532,272,42.4,8.6,9.1,3,904,22,47,2,0,2,0,34,56
14270,542.0,33.1,6.0,12,1077,319,52.7,7.1,10.7,12,2116,13,233,2,0,1,0,59,68
217156,166.0,4.5,0.0,0,263,246,29.9,5.5,4.1,4,1906,19,24,1,0,2,0,42,28
238061,154.0,11,2.0,0,157,315,14.9,3.6,2.4,3,580,12,16,1,0,1,0,21,52
218645,198.0,14.4,2.0,0,214,952,18.3,9.6,4,6,2851,90,43,1,0,4,1,53,125
86916,607.0,43.6,9.0,61,1140,900,37.8,9.9,22.1,6,2736,29,60,2,0,11,1,67,143
62147,368.0,20.4,3.0,8,741,185,39.3,3.4,7.6,2,271,7,36,2,0,4,0,28,85
20666,236.0,22.2,3.0,10,476,262,9.4,3.4,2.1,5,1834,44,62,1,0,1,0,20,55
16138,467.0,30,15.0,85,859,448,23.4,2.8,25.3,6,802,22,57,2,0,6,0,47,41
222053,221.0,11.6,2.0,0,805,421,25.3,7.3,6.9,2,240,6,46,2,0,2,0,42,75
269398,330.0,28.1,17.0,108,694,155,2.9,0.1,16.6,0,586,6,356,1,0,1,0,21,7
140779,273.0,25.4,8.0,31,310,589,10.9,7.4,4.4,1,635,20,38,1,0,3,0,35,91
275471,67.0,5.7,1.0,1,30,234,4.5,2.7,1,1,123,7,10,0,0,1,0,15,29
221289,150.0,13,3.0,10,81,394,7,4.7,3.9,1,365,11,79,1,0,2,0,25,59
237636,122.0,3.7,1.0,86,355,366,5.3,1.2,16.8,1,711,14,48,2,0,8,0,49,13
235547,164.0,0.3,0.0,0,5,260,42.4,3.9,1.2,35,692,73,33,1,0,1,0,22,33
26800,14.0,0.1,0.0,0,3,126,3.3,0.8,0.6,2,389,21,8,0,0,0,0,7,9
189013,103.0,9,2.0,11,197,218,5.2,2.9,2.1,1,243,5,27,1,0,1,0,14,34
19665,574.0,39.3,18.0,79,467,390,48.3,5.1,10.5,5,1624,54,172,2,0,3,0,100,43
20497,788.0,42.8,23.0,142,2295,861,53.6,18.5,48.3,5,2227,42,721,8,0,12,0,87,106
265823,318.0,8.2,3.0,10,1171,576,43.8,8.6,17.1,4,475,3,181,3,0,5,0,101,181
279681,176.0,12.8,8.0,45,484,166,6,0.8,9.8,2,519,45,299,1,0,2,0,20,11
223155,239.0,19.8,3.0,0,385,793,17.6,10.3,3.6,2,582,26,42,1,0,4,0,52,122
258915,114.0,1.5,0.0,0,23,97,23.3,3.3,3,1,1,0,42,1,0,1,0,37,3
237675,98.0,7.5,1.0,0,55,312,8.7,4,1.3,4,285,13,11,0,0,1,0,19,46
278839,433.0,32.6,5.0,9,393,291,29.2,4.7,8.2,2,1628,3,116,1,0,4,0,50,23
273751,435.0,18.8,9.0,49,1012,282,46.6,2.9,19.3,7,963,24,250,3,0,8,0,29,84
236587,78.0,7,2.0,3,55,217,4,2.7,1.1,1,125,4,15,0,0,1,0,13,32
278843,536.0,26.1,13.0,79,1857,293,44.3,3.8,29.8,4,406,29,122,4,0,10,0,34,76
14836,274.0,23.3,14.0,94,384,212,7.8,1.1,8.9,2,1122,19,143,1,0,2,0,19,31
163486,85.0,7.4,1.0,0,707,287,5.1,3.6,1.4,1,510,21,14,0,0,1,0,18,45
16764,147.0,7.2,1.0,46,748,106,15,1.3,3.7,1,602,3,19,2,0,2,0,12,40
14874,829.0,52.1,20.0,119,846,594,58.4,7.9,33.6,2,482,7,486,4,0,11,1,151,40
17500,146.0,1.5,0.0,0,4,119,30.4,3.8,3.7,0,1,0,58,3,1,4,0,44,93
88907,395.0,14.5,9.0,52,303,117,58.9,1.8,7.1,19,440,0,47,3,0,5,0,16,118
7122,227.0,13.1,3.0,0,470,34,24.1,0.8,3.2,0,0,0,50,2,0,3,0,7,57
18117,289.0,9.1,5.0,69,214,92,45.2,1.3,6.4,11,311,0,33,2,0,4,0,13,98
157642,86.0,1.3,0.0,1,138,23,16,0.6,2.2,0,0,0,26,1,0,2,0,5,38
24700,691.0,51.1,7.0,0,293,37,57.1,1.1,3.3,33,2,0,13,2,0,3,0,8,57
70504,75.0,3.6,0.0,0,10,42,10,1.4,1.3,0,0,0,18,0,0,0,0,16,1
272349,172.0,9.8,6.0,84,112,67,17.5,0.4,3.9,9,357,0,38,1,0,1,0,7,28
7216,273.0,18.1,11.0,47,257,153,27.9,2.1,2.6,13,633,3,41,1,0,2,0,30,36
6802,193.0,10.8,4.0,47,387,139,17.9,1.4,7.1,2,242,3,168,1,0,2,0,26,31
78174,196.0,6.7,1.0,0,390,79,30.4,3.1,3.9,0,41,0,31,2,0,4,0,26,82
66428,205.0,10.2,5.0,50,491,205,17.3,1.1,11.3,3,222,3,101,1,0,5,0,22,50
7224,207.0,5.1,1.0,31,156,80,35.7,1.1,4.8,11,231,4,21,2,0,3,0,10,73
237835,195.0,11.4,5.0,19,481,89,17,0.4,6.1,3,239,3,124,1,0,2,0,11,27
262292,175.0,8.5,1.0,0,23,97,23.2,3.3,3,0,1,0,42,1,0,1,0,37,3
16836,171.0,2.5,1.0,0,470,45,32,1.1,4.3,0,0,0,52,2,0,3,0,9,76
46790,179.0,6.3,2.0,0,261,119,27.3,3.5,4.7,0,2,0,11,2,0,3,0,39,31
25805,134.0,11.7,2.0,23,77,16,6.2,0.2,1.4,2,196,0,6,0,0,1,0,2,13
6829,42.0,0.5,0.0,0,26,11,8,0.3,1.1,0,0,0,11,1,0,1,0,2,19
39935,127.0,6,1.0,0,254,22,16.1,0.6,2.2,0,0,0,36,1,0,2,0,5,38
279298,237.0,9.6,5.0,16,592,104,36.3,2.6,3,8,249,2,21,1,0,2,0,16,55
239175,61.0,5.6,5.0,0,57,44,0.2,0,2.9,0,0,0,9,0,0,1,0,3,1
235795,108.0,7.1,1.0,12,83,40,9.9,1.6,1.6,0,41,0,18,1,0,1,0,13,31
158496,72.0,0.6,0.0,0,65,50,15.9,1.3,2.6,0,0,0,32,1,0,2,0,18,32
18128,250.0,12.9,2.0,0,382,35,30.6,1,3.2,6,1,0,58,2,0,2,0,7,48
268194,639.0,22.8,12.0,66,401,187,98,2.8,10.8,37,423,0,66,4,1,8,0,27,183
24022,179.0,3.4,2.0,10,457,100,28.7,1,5.8,4,247,31,177,2,0,3,0,14,68
7152,331.0,9.9,2.0,73,275,134,52.3,1.7,8,13,446,0,43,3,0,5,0,19,114
262299,425.0,15.5,4.0,11,1099,938,55.4,19.7,19,1,1460,11,190,5,0,6,0,115,159
23821,210.0,12.3,5.0,18,409,83,18.9,0.8,6.4,1,226,5,168,1,0,3,0,13,45
263642,528.0,32.2,9.0,29,888,64,58.9,2.4,3.5,42,311,0,27,2,0,1,0,6,29
216775,171.0,4.6,1.0,33,589,66,28.2,0.7,4.5,7,165,14,106,1,0,1,0,6,29
241879,157.0,13.2,1.0,41,161,15,5,2.5,6.3,1,54,0,6,0,0,0,0,1,5
256856,397.0,15.5,9.0,126,138,110,56.7,1.7,8.3,20,512,1,26,3,0,5,0,15,121
246549,845.0,44.7,16.0,415,1177,1238,76.9,18.4,38,4,1079,19,421,7,1,12,1,120,309
271109,90.0,2,1.0,2,187,187,17.6,0.4,0.2,0,0,0,17,2,0,0,0,3,0
273337,495.0,34.9,19.0,112,642,419,20.5,10.1,32.8,3,1943,23,417,3,0,10,0,41,21
12115,289.0,19.2,8.0,142,545,199,18.2,1.9,11.2,3,1093,40,49,2,0,3,0,17,52
255118,820.0,37.5,18.0,143,1620,847,59.1,10.3,59.1,4,1831,55,1022,7,1,20,1,99,174
228119,408.0,27.3,10.0,59,1282,378,25.7,3.1,16.3,3,621,4,178,2,0,5,0,20,21
220603,257.0,12.6,6.0,49,136,336,19.7,3.6,17.4,3,1449,48,63,1,0,7,0,41,30
264310,512.0,19.9,4.0,0,1021,901,70.4,16.5,17.2,3,7477,11,130,6,0,6,0,170,114
214800,540.0,41,8.0,37,1527,1336,24.3,14.4,25.7,4,3005,32,116,6,0,12,1,93,153
245874,228.0,2.4,1.0,11,407,370,42.3,5.5,12.4,16,722,28,71,2,0,8,0,59,17
242110,184.0,2.4,0.0,0,5,192,32.8,6,7.7,0,5,0,19,2,0,1,0,68,63
54023,526.0,17.4,2.0,0,1529,1002,97.1,20.5,19.1,5,1497,16,110,5,0,5,1,127,139
274500,269.0,14,2.0,67,871,351,9.8,3.4,25.5,1,1016,15,49,2,0,16,1,33,18
180744,596.0,31.4,16.0,97,826,443,44.5,2.6,33.8,11,1082,8,574,3,0,11,0,56,82
264503,428.0,31.5,9.0,253,616,587,24.1,5.2,14.8,4,877,13,207,2,0,4,0,63,85
85720,582.0,31.1,8.0,293,1400,859,53,9,25.8,9,777,12,287,4,1,9,0,62,196
103054,291.0,13.9,5.0,99,862,867,13.4,3.9,29.2,6,1292,12,90,3,1,10,1,55,17
173926,504.0,36.9,17.0,196,1155,427,12.9,1.1,29.5,4,726,13,352,2,0,9,0,32,28
236164,234.0,10.7,3.0,31,1070,567,16.9,4.2,19.4,6,4609,59,49,3,0,8,1,44,43
